title,url,year,tags,decade,urlMinusVaultId,isMusical,isComedy,isDrama,isPlay,tags_simplified,description,qasset,weeks
Avenue Q,/production/avenue-q-john-golden-theatre-vault-0000008380,2003,Broadway/Comedy/Musical/Original,2000,/production/avenue-q-john-golden-theatre,True,True,False,False,Other,"Humans and puppets interact in this tale of twenty-somethings learning how to live and love in New York City.  Think ""Sesame Street"" with adult themes, humor and song.",00000150-aea5-d936-a7fd-eef534b50001,323
Little Shop of Horrors,/production/little-shop-of-horrors-virginia-theatre-vault-0000005228,2003,Broadway/Musical/Original,2000,/production/little-shop-of-horrors-virginia-theatre,True,False,False,False,Broadway/Musical/Original,"In this campy musical based on the 1960s cult horror film, nerdy Seymour, a florist's clerk, buys and nourishes a Venus fly trap-like plant, which he names for his beloved co-worker Audrey.  The plant ultimately grows big enough to devour everything in its path.",00000150-aea3-d936-a7fd-eef7ad660000,52
Golda's Balcony,/production/goldas-balcony-helen-hayes-theatre-vault-0000006702,2003,Broadway/Drama/Original/Play/Solo,2000,/production/goldas-balcony-helen-hayes-theatre,False,False,True,True,Other,William Gibson's one-woman play examines the life of Golda Meir and her journey from Milwaukee schoolteacher to Prime Minister of Israel.,00000150-aea4-d936-a7fd-eef44f1e0003,65
The Boy from Oz,/production/the-boy-from-oz-imperial-theatre-vault-0000006032,2003,Broadway/Musical/Original,2000,/production/the-boy-from-oz-imperial-theatre,True,False,False,False,Broadway/Musical/Original,"Australian entertainer Peter Allen becomes a star, marries and divorces Liza Minnelli, comes out of the closet, and ultimately succumbs to AIDS in this biographical musical featuring Allen's songs.",00000150-aea4-d936-a7fd-eef442aa0001,51
The Retreat from Moscow,/production/the-retreat-from-moscow-booth-theatre-vault-0000001663,2003,Broadway/Drama/Original,2000,/production/the-retreat-from-moscow-booth-theatre,False,False,True,False,Broadway/Drama/Original,A history teacher and an editor of poetry discover that after 33 years their marriage is over.  Their adult son is caught in the middle.,00000150-aea2-d936-a7fd-eef6739e0005,22
Six Dance Lessons in Six Weeks,/production/six-dance-lessons-in-six-weeks-belasco-theatre-vault-0000010755,2003,Broadway/Musical/Original,2000,/production/six-dance-lessons-in-six-weeks-belasco-theatre,True,False,False,False,Broadway/Musical/Original,"A Florida widow hires a New York dance instructor for six weeks, and despite their differences,
the two discover they have more in common than they ever thought possible.",00000150-aea6-d936-a7fd-eef681640006,7
Wicked,/production/wicked-george-gershwin-theatre-vault-0000011020,2003,Broadway/Musical/Original,2000,/production/wicked-george-gershwin-theatre,True,False,False,False,Broadway/Musical/Original,"Winner of three 2004 Tony Awards, Wicked is a Broadway phenomenon that looks at what happened in the Land of Oz… but from a different angle. With a thrilling score that includes the hits “Defying Gravity,” “Popular” and “For Good,” Wicked transfixes audiences with its wildly inventive story and opulent physical production.",00000150-aea6-d936-a7fd-eef6ecdd0001,756
Cat on a Hot Tin Roof,/production/cat-on-a-hot-tin-roof-music-box-theatre-vault-0000002570,2003,Broadway/Drama/Play,2000,/production/cat-on-a-hot-tin-roof-music-box-theatre,False,False,True,True,Other,"In Tennessee Williams' Pulitzer Prize winner, a wealthy Southern patriarch faces impending death and manipulates his family, as his children squabble and mislead in desperate attempts to secure the family inheritance.",00000150-aea2-d936-a7fd-eef695cc0003,22
The Violet Hour,/production/the-violet-hour-biltmore-theatre-vault-0000001525,2003,Broadway/Drama/Original,2000,/production/the-violet-hour-biltmore-theatre,False,False,True,False,Broadway/Drama/Original,A young publisher struggles to choose his next project while dealing with the appearance of a strange machine that spits out manuscript pages with information about his future.,00000150-aea2-d936-a7fd-eef62eed0002,10
The Caretaker,/production/the-caretaker-american-airlines-theatre-vault-0000010383,2003,Broadway/Musical,2000,/production/the-caretaker-american-airlines-theatre,True,False,False,False,Other,"A vagabond enters and changes the lives of two brothers who live together in a cluttered London apartment, in this early work from Harold Pinter.",00000150-aea6-d936-a7fd-eef6815e0000,11
Sexaholix,/production/sexaholix-broadway-theatre-vault-0000012252,2003,Broadway/Comedy,2000,/production/sexaholix-broadway-theatre,False,True,False,False,Other,John Leguizamo examines his love life and decision to start a family in this one-man evening of autobiographical comedy.,00000150-aea7-d936-a7fd-eef76ae30001,4
Taboo,/production/taboo-plymouth-theatre-vault-0000009546,2003,Broadway/Drama/Original,2000,/production/taboo-plymouth-theatre,False,False,True,False,Broadway/Drama/Original,"Pop star Boy George wrote the score for this autobiographical ode to the London club scene of
the 1980s. In the musical, Boy George becomes a star thanks to the success of the pop group
Culture Club and mentoring by performance artist Leigh Bowery.",00000150-aea5-d936-a7fd-eef5e5ed0001,15
Anna in the Tropics,/production/anna-in-the-tropics-royale-theatre-vault-0000010180,2003,Broadway/Drama/Original,2000,/production/anna-in-the-tropics-royale-theatre,False,False,True,False,Broadway/Drama/Original,"A new lector, or one who reads to the workers, at a family-owned cigar-making factory
in late 1920s South Florida, changes lives irrevocably in Nilo Cruz's Pulitzer Prize-winning
play.",00000150-aea6-d936-a7fd-eef62ef80002,16
Oldest Living Confederate Widow Tells All,/production/oldest-living-confederate-widow-tells-all-longacre-theatre-vault-0000006854,2003,Broadway/Original/Play/Solo,2000,/production/oldest-living-confederate-widow-tells-all-longacre-theatre,False,False,False,True,Other,"Lucy Marsden, who married a 50-year-old Civil War veteran when she was 15 years old, narrates the 99-year history of her life in this one-woman play based on the Allan Gurganus novel.",00000150-aea4-d936-a7fd-eef470a30003,4
Jackie Mason's Laughing Room Only,/production/jackie-masons-laughing-room-only-brooks-atkinson-theatre-vault-0000007990,2003,Broadway/Comedy/Musical/Original,2000,/production/jackie-masons-laughing-room-only-brooks-atkinson-theatre,True,True,False,False,Other,Stand-up comic Jackie Mason offers an evening of song-and-dance in the vaudeville and variety traditions.,00000150-aea5-d936-a7fd-eef542af0007,6
Henry IV,/production/henry-iv-vivian-beaumont-theatre-vault-0000011223,2003,Broadway,2000,/production/henry-iv-vivian-beaumont-theatre,False,False,False,False,Broadway,"King Henry IV struggles to hold on to the English throne, while Prince Hal confronts his destiny when the throne is seriously threatened by the rebellious Hotspur.",00000150-aea7-d936-a7fd-eef751700003,12
Wonderful Town,/production/wonderful-town-al-hirschfeld-theatre-vault-0000008206,2003,Broadway/Musical,2000,/production/wonderful-town-al-hirschfeld-theatre,True,False,False,False,Other,"Ruth, an aspiring writer, and Eileen, her prettier, aspiring-actress younger sister, arrive in New York from Ohio in the 1930s and find frustration, career hopes and romance in the city of their dreams.",00000150-aea5-d936-a7fd-eef542ad0005,65
I Am My Own Wife,/production/i-am-my-own-wife-lyceum-theatre-vault-0000007091,2003,Broadway/Drama/Original/Play,2000,/production/i-am-my-own-wife-lyceum-theatre,False,False,True,True,Broadway/Drama/Original/Play,"Doug Wright's Pulitzer Prize-winning one-man play tells the story of East German transvestite
Charlotte von Mahlsdorf, who operated an antique business for years despite the encroaching
dangers of the Nazi and Communist regimes.",00000150-aea4-d936-a7fd-eef4b84f0003,50
Never Gonna Dance,/production/never-gonna-dance-broadhurst-theatre-vault-0000001995,2003,Broadway/Comedy/Musical/Original,2000,/production/never-gonna-dance-broadhurst-theatre,True,True,False,False,Other,"Dancer John ""Lucky"" Garnett comes to New York to prove himself worthy of his fiancée's father by doing anything other than dancing. Instead, footwork and
romance with dance teacher Penny Carroll follow, in this musical inspired by the Fred Astaire-Ginger Rogers film Swing Time.",00000150-ae93-d936-a7fd-eef749970000,16
Drowning Crow,/production/drowning-crow-biltmore-theatre-vault-0000001524,2003,Broadway/Original,2000,/production/drowning-crow-biltmore-theatre,False,False,False,False,Broadway/Original,"Playwright Regina Taylor updates Anton Chekhov's The Seagull to a world of television and
hip-hop. The play is set on the Gullah islands off the coast of South Carolina, where a black
family of artists gather to vacation for the summer as tensions and artistic hopes brew.",00000150-aea2-d936-a7fd-eef629ce0001,10
Fiddler on the Roof,/production/fiddler-on-the-roof-minskoff-theatre-vault-0000002329,2003,Broadway/Musical,2000,/production/fiddler-on-the-roof-minskoff-theatre,True,False,False,False,Other,"Tevye, a Jewish milkman in early 1900s Russia, sees his three eldest daughters married, each one moving further from traditional ways, and must cope with the growing anti-Jewish sentiment in his country.",00000150-ae98-d936-a7fd-eefc628d0000,103
King Lear,/production/king-lear-vivian-beaumont-theatre-vault-0000011222,2003,Broadway/Play,2000,/production/king-lear-vivian-beaumont-theatre,False,False,False,True,Other,"In William Shakespeare's royal-family tragedy, the aging King Lear divides his estate between
his three daughters, ultimately refusing his youngest and favorite her share because she won't
publicly admit her love for him. The decision leads to chaos and treachery within the kingdom and madness for its monarch.",00000150-aea7-d936-a7fd-eef751700002,10
Twentieth Century,/production/twentieth-century-american-airlines-theatre-vault-0000010382,2003,Broadway/Comedy,2000,/production/twentieth-century-american-airlines-theatre,False,True,False,False,Other,"A struggling Broadway producer tries to get a former lover, now a Hollywood star, to sign a contract to star in his latest (and as yet un-conceived) play as they travel on the luxury train Twentieth Century Limited from Chicago to New York.",00000150-aea6-d936-a7fd-eef6815d0008,14
Barbara Cook's Broadway!,/production/barbara-cooks-broadway-vivian-beaumont-theatre-vault-0000011221,2003,Broadway/Concert/Original,2000,/production/barbara-cooks-broadway-vivian-beaumont-theatre,False,False,False,False,Other,"Barbara Cook takes audiences back to the Golden Age of Broadway — when she was its reigning
ingénue — in this evening of stories and songs by Rodgers and Hammerstein, Bock and Harnick,
Stephen Sondheim, and more.",00000150-aea6-d936-a7fd-eef6dd740003,4
Sly Fox,/production/sly-fox-ethel-barrymore-theatre-vault-0000004295,2003,Broadway/Musical,2000,/production/sly-fox-ethel-barrymore-theatre,True,False,False,False,Other,"An elderly man who has gotten rich off the gold rush in 1800s San Francisco schemes to bilk his greedy associates out of money by pretending to be an invalid, in Larry Gelbart's adaptation of Ben Jonson's satirical farce Volpone.",00000150-aea3-d936-a7fd-eef752760005,25
Match,/production/match-plymouth-theatre-vault-0000009545,2003,Broadway/Drama/Original/Play,2000,/production/match-plymouth-theatre,False,False,True,True,Broadway/Drama/Original/Play,"A Juilliard dance teacher is interviewed about his work as a choreographer, but an unexpected
revelation changes the course of the evening — and the lives of the two reporters and their subject.",00000150-aea5-d936-a7fd-eef5e5ed0000,11
Sixteen Wounded,/production/sixteen-wounded-walter-kerr-theatre-vault-0000010039,2003,Broadway/Drama/Original,2000,/production/sixteen-wounded-walter-kerr-theatre,False,False,True,False,Broadway/Drama/Original,"A Jewish baker in Amsterdam hires a young Palestinian man to be his assistant, and the two
develop an unlikely friendship.",00000150-aea6-d936-a7fd-eef681490000,5
Assassins,/production/assassins-studio-54-vault-0000004927,2003,Broadway/Musical/Original,2000,/production/assassins-studio-54,True,False,False,False,Broadway/Musical/Original,"Stephen Sondheim and John Weidman examine the motivations of the men and women who
have killed — or attempted to kill — United States Presidents throughout history. John Wilkes
Booth, Lee Harvey Oswald, John Hinckley and others meet and interact in this revue-style
musical.",00000150-aea3-d936-a7fd-eef7d7e50001,16
Jumpers,/production/jumpers-brooks-atkinson-theatre-vault-0000007989,2003,Broadway/Farce,2000,/production/jumpers-brooks-atkinson-theatre,False,False,False,False,Other,"An aging professor of moral philosophy attempts to create a lecture while ignoring a nearby
corpse, his wife entertaining his university boss nearby, and a chorus of academic gymnasts
called Jumpers. Politics, space travel and religion also appear in Tom Stoppard's fantastical
comedy.",00000150-aea5-d936-a7fd-eef542af0005,14
